index,label,gesture_name,n_frames_valid,detection_rate,npy_path
1536,1,Point-2f,188,0.9215686274509803,data/landmarks/train/01536_class1.npy
1537,6,Throw-left,39,0.975,data/landmarks/train/01537_class6.npy
1538,0,Point-1f,191,1.0,data/landmarks/train/01538_class0.npy
1539,2,Click-1f,50,1.0,data/landmarks/train/01539_class2.npy
1540,4,Throw-up,40,0.8888888888888888,data/landmarks/train/01540_class4.npy
1541,1,Point-2f,179,0.7682403433476395,data/landmarks/train/01541_class1.npy
1542,11,Zoom-in,76,1.0,data/landmarks/train/01542_class11.npy
1543,0,Point-1f,249,1.0,data/landmarks/train/01543_class0.npy
1544,9,DblClick-1f,57,1.0,data/landmarks/train/01544_class9.npy
1545,1,Point-2f,394,0.9974683544303797,data/landmarks/train/01545_class1.npy
1546,2,Click-1f,41,0.9318181818181818,data/landmarks/train/01546_class2.npy
1547,1,Point-2f,296,0.9966329966329966,data/landmarks/train/01547_class1.npy
1548,12,Zoom-out,71,1.0,data/landmarks/train/01548_class12.npy
1549,0,Point-1f,379,1.0,data/landmarks/train/01549_class0.npy
1550,3,Click-2f,48,0.9795918367346939,data/landmarks/train/01550_class3.npy
1551,0,Point-1f,190,1.0,data/landmarks/train/01551_class0.npy
1552,10,DblClick-2f,50,0.9803921568627451,data/landmarks/train/01552_class10.npy
1553,1,Point-2f,176,1.0,data/landmarks/train/01553_class1.npy
1554,6,Throw-left,27,0.9642857142857143,data/landmarks/train/01554_class6.npy
1555,0,Point-1f,202,0.9483568075117371,data/landmarks/train/01555_class0.npy
1556,5,Throw-down,33,0.9705882352941176,data/landmarks/train/01556_class5.npy
1557,1,Point-2f,134,0.8758169934640523,data/landmarks/train/01557_class1.npy
1558,8,Open-twice,54,1.0,data/landmarks/train/01558_class8.npy
1559,0,Point-1f,148,0.9487179487179487,data/landmarks/train/01559_class0.npy
1560,7,Throw-right,51,0.9272727272727272,data/landmarks/train/01560_class7.npy
1561,4,Throw-up,53,1.0,data/landmarks/train/01561_class4.npy
1562,0,Point-1f,317,1.0,data/landmarks/train/01562_class0.npy
1563,2,Click-1f,34,1.0,data/landmarks/train/01563_class2.npy
1564,1,Point-2f,297,0.9867109634551495,data/landmarks/train/01564_class1.npy
1565,9,DblClick-1f,70,1.0,data/landmarks/train/01565_class9.npy
1566,0,Point-1f,302,0.993421052631579,data/landmarks/train/01566_class0.npy
1567,5,Throw-down,69,1.0,data/landmarks/train/01567_class5.npy
1568,1,Point-2f,205,0.8232931726907631,data/landmarks/train/01568_class1.npy
1569,6,Throw-left,35,1.0,data/landmarks/train/01569_class6.npy
1570,0,Point-1f,211,1.0,data/landmarks/train/01570_class0.npy
1571,7,Throw-right,43,0.9555555555555556,data/landmarks/train/01571_class7.npy
1572,1,Point-2f,198,1.0,data/landmarks/train/01572_class1.npy
1573,8,Open-twice,56,0.9824561403508771,data/landmarks/train/01573_class8.npy
1574,1,Point-2f,161,1.0,data/landmarks/train/01574_class1.npy
1575,11,Zoom-in,66,1.0,data/landmarks/train/01575_class11.npy
1576,0,Point-1f,270,1.0,data/landmarks/train/01576_class0.npy
1577,12,Zoom-out,89,1.0,data/landmarks/train/01577_class12.npy
1578,1,Point-2f,193,0.8427947598253275,data/landmarks/train/01578_class1.npy
1579,3,Click-2f,37,0.9736842105263158,data/landmarks/train/01579_class3.npy
1580,0,Point-1f,219,0.9733333333333334,data/landmarks/train/01580_class0.npy
1581,10,DblClick-2f,64,1.0,data/landmarks/train/01581_class10.npy
1582,5,Throw-down,43,1.0,data/landmarks/train/01582_class5.npy
1583,1,Point-2f,214,1.0,data/landmarks/train/01583_class1.npy
1584,11,Zoom-in,56,1.0,data/landmarks/train/01584_class11.npy
1585,0,Point-1f,250,0.9960159362549801,data/landmarks/train/01585_class0.npy
1586,4,Throw-up,53,1.0,data/landmarks/train/01586_class4.npy
1587,0,Point-1f,206,1.0,data/landmarks/train/01587_class0.npy
1588,7,Throw-right,29,1.0,data/landmarks/train/01588_class7.npy
1589,1,Point-2f,294,0.98989898989899,data/landmarks/train/01589_class1.npy
1590,2,Click-1f,37,0.9736842105263158,data/landmarks/train/01590_class2.npy
1591,1,Point-2f,234,0.841726618705036,data/landmarks/train/01591_class1.npy
1592,9,DblClick-1f,64,0.9411764705882353,data/landmarks/train/01592_class9.npy
1593,1,Point-2f,234,0.9957446808510638,data/landmarks/train/01593_class1.npy
1594,10,DblClick-2f,31,0.5849056603773585,data/landmarks/train/01594_class10.npy
1595,0,Point-1f,206,0.8373983739837398,data/landmarks/train/01595_class0.npy
1596,8,Open-twice,59,0.921875,data/landmarks/train/01596_class8.npy
1597,0,Point-1f,149,0.7412935323383084,data/landmarks/train/01597_class0.npy
1598,3,Click-2f,39,0.975,data/landmarks/train/01598_class3.npy
1599,0,Point-1f,189,1.0,data/landmarks/train/01599_class0.npy
1600,6,Throw-left,57,1.0,data/landmarks/train/01600_class6.npy
1601,1,Point-2f,187,0.7991452991452992,data/landmarks/train/01601_class1.npy
1602,12,Zoom-out,103,1.0,data/landmarks/train/01602_class12.npy
1603,12,Zoom-out,46,0.9787234042553191,data/landmarks/train/01603_class12.npy
1604,0,Point-1f,272,0.9963369963369964,data/landmarks/train/01604_class0.npy
1605,6,Throw-left,53,0.9464285714285714,data/landmarks/train/01605_class6.npy
1606,1,Point-2f,296,0.9899665551839465,data/landmarks/train/01606_class1.npy
1607,3,Click-2f,47,1.0,data/landmarks/train/01607_class3.npy
1608,1,Point-2f,258,0.9961389961389961,data/landmarks/train/01608_class1.npy
1609,10,DblClick-2f,49,1.0,data/landmarks/train/01609_class10.npy
1610,0,Point-1f,218,0.9819819819819819,data/landmarks/train/01610_class0.npy
1611,2,Click-1f,63,1.0,data/landmarks/train/01611_class2.npy
1612,1,Point-2f,203,0.9902439024390244,data/landmarks/train/01612_class1.npy
1613,11,Zoom-in,81,0.9878048780487805,data/landmarks/train/01613_class11.npy
1614,1,Point-2f,290,0.9764309764309764,data/landmarks/train/01614_class1.npy
1615,5,Throw-down,111,0.9823008849557522,data/landmarks/train/01615_class5.npy
1616,0,Point-1f,279,0.9928825622775801,data/landmarks/train/01616_class0.npy
1617,7,Throw-right,51,0.9622641509433962,data/landmarks/train/01617_class7.npy
1618,1,Point-2f,237,0.9957983193277311,data/landmarks/train/01618_class1.npy
1619,9,DblClick-1f,50,1.0,data/landmarks/train/01619_class9.npy
1620,0,Point-1f,240,0.9836065573770492,data/landmarks/train/01620_class0.npy
1621,4,Throw-up,58,0.9666666666666667,data/landmarks/train/01621_class4.npy
1622,0,Point-1f,123,1.0,data/landmarks/train/01622_class0.npy
1623,8,Open-twice,104,1.0,data/landmarks/train/01623_class8.npy
1624,8,Open-twice,52,0.9122807017543859,data/landmarks/train/01624_class8.npy
1625,0,Point-1f,307,1.0,data/landmarks/train/01625_class0.npy
1626,9,DblClick-1f,43,1.0,data/landmarks/train/01626_class9.npy
1627,1,Point-2f,301,0.9933993399339934,data/landmarks/train/01627_class1.npy
1628,11,Zoom-in,56,1.0,data/landmarks/train/01628_class11.npy
1629,1,Point-2f,139,1.0,data/landmarks/train/01629_class1.npy
1630,5,Throw-down,55,0.9821428571428571,data/landmarks/train/01630_class5.npy
1631,0,Point-1f,202,0.9853658536585366,data/landmarks/train/01631_class0.npy
1632,2,Click-1f,59,0.9833333333333333,data/landmarks/train/01632_class2.npy
1633,1,Point-2f,319,0.9937694704049844,data/landmarks/train/01633_class1.npy
1634,7,Throw-right,52,0.9454545454545454,data/landmarks/train/01634_class7.npy
1635,0,Point-1f,249,1.0,data/landmarks/train/01635_class0.npy
1636,3,Click-2f,45,0.9782608695652174,data/landmarks/train/01636_class3.npy
1637,0,Point-1f,208,1.0,data/landmarks/train/01637_class0.npy
1638,6,Throw-left,78,0.9629629629629629,data/landmarks/train/01638_class6.npy
1639,0,Point-1f,215,1.0,data/landmarks/train/01639_class0.npy
1640,4,Throw-up,66,0.9565217391304348,data/landmarks/train/01640_class4.npy
1641,1,Point-2f,163,1.0,data/landmarks/train/01641_class1.npy
1642,10,DblClick-2f,60,0.9836065573770492,data/landmarks/train/01642_class10.npy
1643,1,Point-2f,200,1.0,data/landmarks/train/01643_class1.npy
1644,12,Zoom-out,53,1.0,data/landmarks/train/01644_class12.npy
1645,5,Throw-down,58,0.9666666666666667,data/landmarks/train/01645_class5.npy
1646,1,Point-2f,254,0.9921875,data/landmarks/train/01646_class1.npy
1647,7,Throw-right,55,0.9482758620689655,data/landmarks/train/01647_class7.npy
1648,1,Point-2f,226,1.0,data/landmarks/train/01648_class1.npy
1649,8,Open-twice,54,1.0,data/landmarks/train/01649_class8.npy
1650,0,Point-1f,278,1.0,data/landmarks/train/01650_class0.npy
1651,9,DblClick-1f,49,1.0,data/landmarks/train/01651_class9.npy
1652,0,Point-1f,240,1.0,data/landmarks/train/01652_class0.npy
1653,11,Zoom-in,41,1.0,data/landmarks/train/01653_class11.npy
1654,1,Point-2f,213,1.0,data/landmarks/train/01654_class1.npy
1655,6,Throw-left,65,0.9420289855072463,data/landmarks/train/01655_class6.npy
1656,1,Point-2f,281,0.9894366197183099,data/landmarks/train/01656_class1.npy
1657,10,DblClick-2f,50,1.0,data/landmarks/train/01657_class10.npy
1658,0,Point-1f,235,1.0,data/landmarks/train/01658_class0.npy
1659,4,Throw-up,46,0.9387755102040817,data/landmarks/train/01659_class4.npy
1660,1,Point-2f,208,0.9811320754716981,data/landmarks/train/01660_class1.npy
1661,3,Click-2f,44,0.9777777777777777,data/landmarks/train/01661_class3.npy
1662,0,Point-1f,260,1.0,data/landmarks/train/01662_class0.npy
1663,12,Zoom-out,41,0.9761904761904762,data/landmarks/train/01663_class12.npy
1664,0,Point-1f,214,0.9907407407407407,data/landmarks/train/01664_class0.npy
1665,2,Click-1f,36,0.972972972972973,data/landmarks/train/01665_class2.npy
1666,9,DblClick-1f,43,1.0,data/landmarks/train/01666_class9.npy
1667,0,Point-1f,255,1.0,data/landmarks/train/01667_class0.npy
1668,4,Throw-up,44,0.9565217391304348,data/landmarks/train/01668_class4.npy
1669,1,Point-2f,278,0.996415770609319,data/landmarks/train/01669_class1.npy
1670,3,Click-2f,37,0.9736842105263158,data/landmarks/train/01670_class3.npy
1671,0,Point-1f,247,0.9959677419354839,data/landmarks/train/01671_class0.npy
1672,6,Throw-left,50,0.9259259259259259,data/landmarks/train/01672_class6.npy
1673,1,Point-2f,192,1.0,data/landmarks/train/01673_class1.npy
1674,7,Throw-right,58,0.9508196721311475,data/landmarks/train/01674_class7.npy
1675,0,Point-1f,241,0.9958677685950413,data/landmarks/train/01675_class0.npy
1676,8,Open-twice,58,1.0,data/landmarks/train/01676_class8.npy
1677,1,Point-2f,261,0.9886363636363636,data/landmarks/train/01677_class1.npy
1678,5,Throw-down,67,0.9571428571428572,data/landmarks/train/01678_class5.npy
1679,1,Point-2f,290,0.9897610921501706,data/landmarks/train/01679_class1.npy
1680,11,Zoom-in,46,0.9787234042553191,data/landmarks/train/01680_class11.npy
1681,1,Point-2f,271,0.9890510948905109,data/landmarks/train/01681_class1.npy
1682,12,Zoom-out,36,1.0,data/landmarks/train/01682_class12.npy
1683,0,Point-1f,262,0.9924242424242424,data/landmarks/train/01683_class0.npy
1684,2,Click-1f,76,1.0,data/landmarks/train/01684_class2.npy
1685,0,Point-1f,174,1.0,data/landmarks/train/01685_class0.npy
1686,10,DblClick-2f,59,1.0,data/landmarks/train/01686_class10.npy
1687,11,Zoom-in,43,0.9772727272727273,data/landmarks/train/01687_class11.npy
1688,0,Point-1f,246,1.0,data/landmarks/train/01688_class0.npy
1689,9,DblClick-1f,56,1.0,data/landmarks/train/01689_class9.npy
1690,0,Point-1f,80,1.0,data/landmarks/train/01690_class0.npy
1691,6,Throw-left,52,1.0,data/landmarks/train/01691_class6.npy
1692,1,Point-2f,249,0.9803149606299213,data/landmarks/train/01692_class1.npy
1693,2,Click-1f,29,1.0,data/landmarks/train/01693_class2.npy
1694,1,Point-2f,175,0.9887005649717514,data/landmarks/train/01694_class1.npy
1695,3,Click-2f,29,0.9666666666666667,data/landmarks/train/01695_class3.npy
1696,0,Point-1f,214,0.9907407407407407,data/landmarks/train/01696_class0.npy
1697,5,Throw-down,40,0.975609756097561,data/landmarks/train/01697_class5.npy
1698,0,Point-1f,214,1.0,data/landmarks/train/01698_class0.npy
1699,4,Throw-up,38,0.95,data/landmarks/train/01699_class4.npy
1700,0,Point-1f,224,0.9955555555555555,data/landmarks/train/01700_class0.npy
1701,10,DblClick-2f,50,0.9615384615384616,data/landmarks/train/01701_class10.npy
1702,1,Point-2f,144,0.993103448275862,data/landmarks/train/01702_class1.npy
1703,8,Open-twice,51,1.0,data/landmarks/train/01703_class8.npy
1704,1,Point-2f,208,0.9952153110047847,data/landmarks/train/01704_class1.npy
1705,12,Zoom-out,47,1.0,data/landmarks/train/01705_class12.npy
1706,1,Point-2f,214,0.981651376146789,data/landmarks/train/01706_class1.npy
1707,7,Throw-right,42,0.9545454545454546,data/landmarks/train/01707_class7.npy
1708,5,Throw-down,57,0.9661016949152542,data/landmarks/train/01708_class5.npy
1709,0,Point-1f,361,1.0,data/landmarks/train/01709_class0.npy
1710,6,Throw-left,49,1.0,data/landmarks/train/01710_class6.npy
1711,0,Point-1f,366,0.9945652173913043,data/landmarks/train/01711_class0.npy
1712,4,Throw-up,55,1.0,data/landmarks/train/01712_class4.npy
1713,1,Point-2f,264,1.0,data/landmarks/train/01713_class1.npy
1714,12,Zoom-out,48,1.0,data/landmarks/train/01714_class12.npy
1715,0,Point-1f,154,1.0,data/landmarks/train/01715_class0.npy
1716,8,Open-twice,61,1.0,data/landmarks/train/01716_class8.npy
1717,1,Point-2f,187,0.9894179894179894,data/landmarks/train/01717_class1.npy
1718,11,Zoom-in,52,0.9811320754716981,data/landmarks/train/01718_class11.npy
1719,1,Point-2f,389,0.9948849104859335,data/landmarks/train/01719_class1.npy
1720,2,Click-1f,26,0.9629629629629629,data/landmarks/train/01720_class2.npy
1721,0,Point-1f,183,1.0,data/landmarks/train/01721_class0.npy
1722,7,Throw-right,40,1.0,data/landmarks/train/01722_class7.npy
1723,1,Point-2f,244,0.9959183673469387,data/landmarks/train/01723_class1.npy
1724,9,DblClick-1f,45,0.9782608695652174,data/landmarks/train/01724_class9.npy
1725,0,Point-1f,149,1.0,data/landmarks/train/01725_class0.npy
1726,3,Click-2f,22,1.0,data/landmarks/train/01726_class3.npy
1727,1,Point-2f,156,1.0,data/landmarks/train/01727_class1.npy
1728,10,DblClick-2f,45,1.0,data/landmarks/train/01728_class10.npy
1729,3,Click-2f,31,0.96875,data/landmarks/train/01729_class3.npy
1730,1,Point-2f,435,0.9954233409610984,data/landmarks/train/01730_class1.npy
1731,11,Zoom-in,48,1.0,data/landmarks/train/01731_class11.npy
1732,1,Point-2f,344,0.9971014492753624,data/landmarks/train/01732_class1.npy
1733,7,Throw-right,43,0.9555555555555556,data/landmarks/train/01733_class7.npy
1734,0,Point-1f,260,1.0,data/landmarks/train/01734_class0.npy
1735,6,Throw-left,58,1.0,data/landmarks/train/01735_class6.npy
1736,1,Point-2f,423,0.986013986013986,data/landmarks/train/01736_class1.npy
1737,12,Zoom-out,46,1.0,data/landmarks/train/01737_class12.npy
1738,0,Point-1f,274,0.9963636363636363,data/landmarks/train/01738_class0.npy
1739,9,DblClick-1f,36,1.0,data/landmarks/train/01739_class9.npy
1740,0,Point-1f,258,0.9923076923076923,data/landmarks/train/01740_class0.npy
1741,10,DblClick-2f,41,0.9761904761904762,data/landmarks/train/01741_class10.npy
1742,1,Point-2f,115,1.0,data/landmarks/train/01742_class1.npy
1743,4,Throw-up,53,1.0,data/landmarks/train/01743_class4.npy
1744,1,Point-2f,202,1.0,data/landmarks/train/01744_class1.npy
1745,8,Open-twice,68,0.9855072463768116,data/landmarks/train/01745_class8.npy
1746,0,Point-1f,119,0.9916666666666667,data/landmarks/train/01746_class0.npy
1747,5,Throw-down,42,0.9545454545454546,data/landmarks/train/01747_class5.npy
1748,0,Point-1f,87,1.0,data/landmarks/train/01748_class0.npy
1749,2,Click-1f,37,1.0,data/landmarks/train/01749_class2.npy
1750,10,DblClick-2f,60,0.967741935483871,data/landmarks/train/01750_class10.npy
1751,0,Point-1f,621,0.9951923076923077,data/landmarks/train/01751_class0.npy
1752,7,Throw-right,42,1.0,data/landmarks/train/01752_class7.npy
1753,1,Point-2f,216,1.0,data/landmarks/train/01753_class1.npy
1754,9,DblClick-1f,50,1.0,data/landmarks/train/01754_class9.npy
1755,1,Point-2f,194,0.97,data/landmarks/train/01755_class1.npy
1756,4,Throw-up,36,1.0,data/landmarks/train/01756_class4.npy
1757,0,Point-1f,222,0.9955156950672646,data/landmarks/train/01757_class0.npy
1758,2,Click-1f,28,1.0,data/landmarks/train/01758_class2.npy
1759,1,Point-2f,393,0.9751861042183623,data/landmarks/train/01759_class1.npy
1760,3,Click-2f,79,1.0,data/landmarks/train/01760_class3.npy
1761,0,Point-1f,224,0.9824561403508771,data/landmarks/train/01761_class0.npy
1762,6,Throw-left,43,1.0,data/landmarks/train/01762_class6.npy
1763,1,Point-2f,225,0.9911894273127754,data/landmarks/train/01763_class1.npy
1764,12,Zoom-out,60,1.0,data/landmarks/train/01764_class12.npy
1765,1,Point-2f,147,0.9932432432432432,data/landmarks/train/01765_class1.npy
1766,8,Open-twice,59,0.9833333333333333,data/landmarks/train/01766_class8.npy
1767,0,Point-1f,292,0.9965870307167235,data/landmarks/train/01767_class0.npy
1768,11,Zoom-in,37,1.0,data/landmarks/train/01768_class11.npy
1769,0,Point-1f,119,1.0,data/landmarks/train/01769_class0.npy
1770,5,Throw-down,38,1.0,data/landmarks/train/01770_class5.npy
1771,8,Open-twice,95,0.9895833333333334,data/landmarks/train/01771_class8.npy
1772,0,Point-1f,136,0.7906976744186046,data/landmarks/train/01772_class0.npy
1773,9,DblClick-1f,87,0.7981651376146789,data/landmarks/train/01773_class9.npy
1774,0,Point-1f,145,0.7631578947368421,data/landmarks/train/01774_class0.npy
1775,3,Click-2f,114,0.9661016949152542,data/landmarks/train/01775_class3.npy
1776,1,Point-2f,116,0.7295597484276729,data/landmarks/train/01776_class1.npy
1777,4,Throw-up,107,0.9224137931034483,data/landmarks/train/01777_class4.npy
1778,0,Point-1f,139,0.6289592760180995,data/landmarks/train/01778_class0.npy
1779,10,DblClick-2f,81,0.9310344827586207,data/landmarks/train/01779_class10.npy
1780,1,Point-2f,169,0.7253218884120172,data/landmarks/train/01780_class1.npy
1781,2,Click-1f,92,0.989247311827957,data/landmarks/train/01781_class2.npy
1782,1,Point-2f,140,0.7446808510638298,data/landmarks/train/01782_class1.npy
1783,6,Throw-left,78,0.9512195121951219,data/landmarks/train/01783_class6.npy
1784,1,Point-2f,133,0.7228260869565217,data/landmarks/train/01784_class1.npy
1785,12,Zoom-out,64,1.0,data/landmarks/train/01785_class12.npy
1786,0,Point-1f,138,0.696969696969697,data/landmarks/train/01786_class0.npy
1787,7,Throw-right,90,1.0,data/landmarks/train/01787_class7.npy
1788,1,Point-2f,146,0.7087378640776699,data/landmarks/train/01788_class1.npy
1789,11,Zoom-in,118,1.0,data/landmarks/train/01789_class11.npy
1790,0,Point-1f,89,0.5174418604651163,data/landmarks/train/01790_class0.npy
1791,5,Throw-down,69,0.8961038961038961,data/landmarks/train/01791_class5.npy
1792,10,DblClick-2f,113,0.9826086956521739,data/landmarks/train/01792_class10.npy
1793,1,Point-2f,147,0.7,data/landmarks/train/01793_class1.npy
1794,7,Throw-right,115,0.9663865546218487,data/landmarks/train/01794_class7.npy
1795,0,Point-1f,126,0.6494845360824743,data/landmarks/train/01795_class0.npy
1796,11,Zoom-in,100,1.0,data/landmarks/train/01796_class11.npy
1797,1,Point-2f,103,0.5919540229885057,data/landmarks/train/01797_class1.npy
1798,8,Open-twice,125,1.0,data/landmarks/train/01798_class8.npy
1799,0,Point-1f,117,0.612565445026178,data/landmarks/train/01799_class0.npy
1800,9,DblClick-1f,101,0.8782608695652174,data/landmarks/train/01800_class9.npy
1801,0,Point-1f,71,0.45806451612903226,data/landmarks/train/01801_class0.npy
1802,6,Throw-left,107,0.9727272727272728,data/landmarks/train/01802_class6.npy
1803,1,Point-2f,108,0.5901639344262295,data/landmarks/train/01803_class1.npy
1804,3,Click-2f,96,0.9411764705882353,data/landmarks/train/01804_class3.npy
1805,1,Point-2f,102,0.5340314136125655,data/landmarks/train/01805_class1.npy
1806,12,Zoom-out,77,0.8651685393258427,data/landmarks/train/01806_class12.npy
1807,0,Point-1f,83,0.4715909090909091,data/landmarks/train/01807_class0.npy
1808,2,Click-1f,78,0.9069767441860465,data/landmarks/train/01808_class2.npy
1809,1,Point-2f,122,0.6971428571428572,data/landmarks/train/01809_class1.npy
1810,4,Throw-up,88,0.8073394495412844,data/landmarks/train/01810_class4.npy
1811,0,Point-1f,64,0.3615819209039548,data/landmarks/train/01811_class0.npy
1812,5,Throw-down,94,0.9690721649484536,data/landmarks/train/01812_class5.npy
1813,8,Open-twice,125,1.0,data/landmarks/train/01813_class8.npy
1814,1,Point-2f,130,0.7344632768361582,data/landmarks/train/01814_class1.npy
1815,4,Throw-up,116,0.8345323741007195,data/landmarks/train/01815_class4.npy
1816,1,Point-2f,76,0.4523809523809524,data/landmarks/train/01816_class1.npy
1817,10,DblClick-2f,85,0.7798165137614679,data/landmarks/train/01817_class10.npy
1818,0,Point-1f,125,0.6578947368421053,data/landmarks/train/01818_class0.npy
1819,9,DblClick-1f,121,0.983739837398374,data/landmarks/train/01819_class9.npy
1820,1,Point-2f,101,0.6352201257861635,data/landmarks/train/01820_class1.npy
1821,7,Throw-right,105,0.963302752293578,data/landmarks/train/01821_class7.npy
1822,0,Point-1f,111,0.6201117318435754,data/landmarks/train/01822_class0.npy
1823,12,Zoom-out,94,0.9894736842105263,data/landmarks/train/01823_class12.npy
1824,1,Point-2f,105,0.6645569620253164,data/landmarks/train/01824_class1.npy
1825,11,Zoom-in,86,0.9662921348314607,data/landmarks/train/01825_class11.npy
1826,1,Point-2f,116,0.6946107784431138,data/landmarks/train/01826_class1.npy
1827,6,Throw-left,163,0.9878787878787879,data/landmarks/train/01827_class6.npy
1828,0,Point-1f,113,0.6277777777777778,data/landmarks/train/01828_class0.npy
1829,3,Click-2f,94,0.912621359223301,data/landmarks/train/01829_class3.npy
1830,0,Point-1f,90,0.5769230769230769,data/landmarks/train/01830_class0.npy
1831,5,Throw-down,156,0.975,data/landmarks/train/01831_class5.npy
1832,0,Point-1f,133,0.6333333333333333,data/landmarks/train/01832_class0.npy
1833,2,Click-1f,71,0.8255813953488372,data/landmarks/train/01833_class2.npy
1834,12,Zoom-out,121,1.0,data/landmarks/train/01834_class12.npy
1835,1,Point-2f,157,0.6885964912280702,data/landmarks/train/01835_class1.npy
1836,2,Click-1f,110,0.9821428571428571,data/landmarks/train/01836_class2.npy
1837,1,Point-2f,152,0.7715736040609137,data/landmarks/train/01837_class1.npy
1838,4,Throw-up,116,0.9914529914529915,data/landmarks/train/01838_class4.npy
1839,0,Point-1f,102,0.5454545454545454,data/landmarks/train/01839_class0.npy
1840,3,Click-2f,117,1.0,data/landmarks/train/01840_class3.npy
1841,0,Point-1f,98,0.6125,data/landmarks/train/01841_class0.npy
1842,11,Zoom-in,93,1.0,data/landmarks/train/01842_class11.npy
1843,0,Point-1f,116,0.6666666666666666,data/landmarks/train/01843_class0.npy
1844,9,DblClick-1f,130,0.9923664122137404,data/landmarks/train/01844_class9.npy
1845,1,Point-2f,122,0.7349397590361446,data/landmarks/train/01845_class1.npy
1846,8,Open-twice,151,1.0,data/landmarks/train/01846_class8.npy
1847,0,Point-1f,144,0.6792452830188679,data/landmarks/train/01847_class0.npy
1848,6,Throw-left,112,0.9491525423728814,data/landmarks/train/01848_class6.npy
1849,1,Point-2f,128,0.6530612244897959,data/landmarks/train/01849_class1.npy
1850,10,DblClick-2f,118,0.9672131147540983,data/landmarks/train/01850_class10.npy
1851,0,Point-1f,113,0.6277777777777778,data/landmarks/train/01851_class0.npy
1852,5,Throw-down,116,0.9914529914529915,data/landmarks/train/01852_class5.npy
1853,1,Point-2f,127,0.7175141242937854,data/landmarks/train/01853_class1.npy
1854,7,Throw-right,83,0.9651162790697675,data/landmarks/train/01854_class7.npy
1855,11,Zoom-in,47,0.9791666666666666,data/landmarks/train/01855_class11.npy
1856,1,Point-2f,148,0.9932885906040269,data/landmarks/train/01856_class1.npy
1857,8,Open-twice,41,0.9761904761904762,data/landmarks/train/01857_class8.npy
1858,1,Point-2f,140,0.9790209790209791,data/landmarks/train/01858_class1.npy
1859,10,DblClick-2f,37,0.9736842105263158,data/landmarks/train/01859_class10.npy
1860,1,Point-2f,144,0.9536423841059603,data/landmarks/train/01860_class1.npy
1861,3,Click-2f,31,0.96875,data/landmarks/train/01861_class3.npy
1862,1,Point-2f,153,0.9935064935064936,data/landmarks/train/01862_class1.npy
1863,6,Throw-left,42,0.8936170212765957,data/landmarks/train/01863_class6.npy
1864,0,Point-1f,126,0.984375,data/landmarks/train/01864_class0.npy
1865,9,DblClick-1f,42,0.9767441860465116,data/landmarks/train/01865_class9.npy
1866,0,Point-1f,148,0.9801324503311258,data/landmarks/train/01866_class0.npy
1867,4,Throw-up,47,0.9791666666666666,data/landmarks/train/01867_class4.npy
1868,0,Point-1f,135,0.9782608695652174,data/landmarks/train/01868_class0.npy
1869,12,Zoom-out,34,0.9714285714285714,data/landmarks/train/01869_class12.npy
1870,0,Point-1f,135,0.9854014598540146,data/landmarks/train/01870_class0.npy
1871,2,Click-1f,23,0.9583333333333334,data/landmarks/train/01871_class2.npy
1872,1,Point-2f,133,0.9172413793103448,data/landmarks/train/01872_class1.npy
1873,7,Throw-right,44,0.9777777777777777,data/landmarks/train/01873_class7.npy
1874,0,Point-1f,110,0.9649122807017544,data/landmarks/train/01874_class0.npy
1875,5,Throw-down,28,0.7567567567567568,data/landmarks/train/01875_class5.npy
1876,7,Throw-right,41,0.9111111111111111,data/landmarks/train/01876_class7.npy
1877,0,Point-1f,140,0.958904109589041,data/landmarks/train/01877_class0.npy
1878,11,Zoom-in,25,0.9615384615384616,data/landmarks/train/01878_class11.npy
1879,1,Point-2f,125,0.8620689655172413,data/landmarks/train/01879_class1.npy
1880,2,Click-1f,24,0.96,data/landmarks/train/01880_class2.npy
1881,0,Point-1f,141,0.9791666666666666,data/landmarks/train/01881_class0.npy
1882,3,Click-2f,27,0.9642857142857143,data/landmarks/train/01882_class3.npy
1883,1,Point-2f,151,0.9741935483870968,data/landmarks/train/01883_class1.npy
1884,10,DblClick-2f,42,0.9767441860465116,data/landmarks/train/01884_class10.npy
1885,0,Point-1f,152,0.9620253164556962,data/landmarks/train/01885_class0.npy
1886,6,Throw-left,38,0.95,data/landmarks/train/01886_class6.npy
1887,1,Point-2f,146,0.9299363057324841,data/landmarks/train/01887_class1.npy
1888,9,DblClick-1f,44,0.9777777777777777,data/landmarks/train/01888_class9.npy
1889,0,Point-1f,142,0.9659863945578231,data/landmarks/train/01889_class0.npy
1890,8,Open-twice,41,0.9761904761904762,data/landmarks/train/01890_class8.npy
1891,1,Point-2f,127,0.8410596026490066,data/landmarks/train/01891_class1.npy
1892,12,Zoom-out,36,0.972972972972973,data/landmarks/train/01892_class12.npy
1893,1,Point-2f,148,0.9308176100628931,data/landmarks/train/01893_class1.npy
1894,5,Throw-down,32,0.9411764705882353,data/landmarks/train/01894_class5.npy
1895,0,Point-1f,149,0.9738562091503268,data/landmarks/train/01895_class0.npy
1896,4,Throw-up,38,0.9743589743589743,data/landmarks/train/01896_class4.npy
1897,9,DblClick-1f,46,0.9583333333333334,data/landmarks/train/01897_class9.npy
1898,0,Point-1f,151,0.949685534591195,data/landmarks/train/01898_class0.npy
